trade_id,fold,oof_holdout_fold
2023H1|J_PULLBACK_CONTINUATION|2023-04-14T06:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-18T19:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-19T01:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-20T20:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-21T00:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-21T07:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-21T11:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-25T00:30:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-25T11:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-25T15:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-25T23:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-26T03:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-04-26T09:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-02T18:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-02T23:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-03T07:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-03T12:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-03T18:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-04T01:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-04T06:30:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-04T11:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-04T17:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-04T23:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-05T08:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-10T20:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-11T03:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-21T21:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-22T03:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-29T14:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-30T14:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-30T19:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-31T00:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-05-31T05:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-01T01:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-01T19:30:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-02T00:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-02T06:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-02T10:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-05T22:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-06T03:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-06T09:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-07T05:30:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-07T10:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-08T19:45:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-16T00:15:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-20T13:00:00+00:00|-1,2023H1,2023H1
2023H1|J_PULLBACK_CONTINUATION|2023-06-20T18:30:00+00:00|-1,2023H1,2023H1
2023H2|J_PULLBACK_CONTINUATION|2023-07-03T00:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-04T10:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-06T08:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-06T22:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-07T03:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-07T12:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-10T08:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-10T13:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-11T00:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-11T06:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-11T13:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-11T19:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-12T08:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-12T12:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-12T21:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-13T03:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-13T07:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-13T12:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-13T18:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-13T23:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-14T04:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-17T11:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-18T06:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-18T12:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-24T13:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-25T17:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-25T22:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-26T03:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-26T12:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-26T18:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-27T01:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-27T07:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-07-28T02:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-02T09:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-03T12:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-03T20:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-04T01:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-04T07:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-07T00:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-18T00:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-18T07:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-18T11:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-18T16:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-20T22:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-23T03:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-23T07:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-23T12:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-23T19:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-29T22:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-31T04:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-31T09:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-08-31T21:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-01T02:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-01T07:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-07T13:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-07T17:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-07T22:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-11T12:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-11T18:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-11T22:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-14T05:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-18T23:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-21T18:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-09-29T08:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-04T05:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-04T11:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-04T16:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-05T00:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-05T05:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-05T19:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-06T02:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-09T22:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-10T21:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-23T21:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-24T03:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-24T09:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-27T07:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-27T11:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-29T21:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-30T02:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-30T06:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-10-30T20:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-02T05:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-02T10:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-03T05:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-03T20:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-06T04:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-06T09:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-14T23:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-15T03:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-15T08:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-15T13:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-16T22:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-17T04:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-17T16:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-17T20:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-20T01:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-20T06:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-20T12:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-20T18:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-20T22:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-21T06:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-21T12:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-27T06:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-27T11:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-27T15:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-28T04:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-29T03:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-29T20:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-30T00:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-11-30T05:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-04T02:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-04T09:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-04T15:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-07T03:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-07T12:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-07T23:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-08T08:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-12T08:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-12T13:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-13T18:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-14T06:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-14T14:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-15T07:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-15T12:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-20T13:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-21T06:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-21T10:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-21T18:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-21T22:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-22T05:00:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-22T11:30:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-28T01:15:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-28T08:45:00+00:00|-1,2023H2,2023H2
2023H2|J_PULLBACK_CONTINUATION|2023-12-28T13:45:00+00:00|-1,2023H2,2023H2
2024H1|J_PULLBACK_CONTINUATION|2024-01-08T04:30:00+00:00|-1,2024H1,2024H1
2024H1|J_PULLBACK_CONTINUATION|2024-01-08T09:45:00+00:00|-1,2024H1,2024H1
2024H1|J_PULLBACK_CONTINUATION|2024-01-08T23:15:00+00:00|-1,2024H1,2024H1
2024H1|J_PULLBACK_CONTINUATION|2024-01-12T01:00:00+00:00|-1,2024H1,2024H1
2024H1|J_PULLBACK_CONTINUATION|2024-01-12T08:15:00+00:00|-1,2024H1,2024H1
2024H1|J_PULLBACK_CONTINUATION|2024-01-12T16:30:00+00:00|-1,2024H1,2024H1
2024H1|J_PULLBACK_CONTINUATION|2024-01-12T21:15:00+00:00|-1,2024H1,2024H1
2024H1|J_PULLBACK_CONTINUATION|2024-01-22T04:00:00+00:00|-1,2024H1,2024H1
