event_id,date,fold,side,side_label,reason,session,signal_bar_start,decision_time,entry_time,exit_boundary,exit_time,asian_high,asian_low,signal_open,signal_high,signal_low,signal_close,range_size_pips,sweep_depth_pips,close_back_inside_pips,entry_bid,entry_ask,exit_bid,exit_ask,entry_spread_pips,exit_spread_pips,pnl_pips,pnl_jpy,signal_global_i,entry_delay_1s_pnl_jpy,exit_delay_1s_pnl_jpy,entry_delay_5s_pnl_jpy,exit_delay_5s_pnl_jpy,entry_delay_15s_pnl_jpy,exit_delay_15s_pnl_jpy,H4_information_time,H4_bucket_start_server,H4_fast_value,H4_slow_value,H4_slope,H4_raw_state,H4_previous_raw_state,H4_state,H4_state_start,H4_state_duration_hours,H4_last_state_change,D1_information_time,D1_bucket_start_server,D1_fast_value,D1_slow_value,D1_slope,D1_raw_state,D1_previous_raw_state,D1_state,D1_state_start,D1_state_duration_hours,D1_last_state_change,H4D_state,D1D_state,H4D_fast_value,D1D_fast_value,H4D_slow_value,D1D_slow_value,schedule_class
RAW|2023-11-08|2023-11-08T07:30:00Z|-1,2023-11-08,2023H2,-1,SHORT,asian_high,LONDON,2023-11-08 07:30:00+00:00,2023-11-08 07:45:00+00:00,2023-11-08 07:45:00.226000+00:00,2023-11-08 10:45:00+00:00,2023-11-08 10:45:08.251000+00:00,150.708,150.349,150.732,150.756,150.651,150.675,35.90000000000089,4.800000000000182,3.299999999998704,150.676,150.682,150.772,150.774,0.6000000000000227,0.20000000000095497,-9.800000000001319,-98.00000000001319,21347,-100.99999999999909,-98.00000000001319,-103.00000000000864,-98.00000000001319,-103.00000000000864,-97.00000000000841,2023-11-08 06:00:00+00:00,2023-11-08 04:00:00+00:00,150.46394681427773,150.23823970475453,22.570710952319928,Up,Up,Up,2023-11-07 10:00:00+00:00,20.0,2023-11-07 10:00:00+00:00,2023-11-07 22:00:00+00:00,2023-11-07 00:00:00+00:00,150.147871030749,149.68471486134217,46.31561694068296,Up,Up,Up,2023-07-31 21:00:00+00:00,2377.0,2023-07-31 21:00:00+00:00,Up,Up,150.39352553998881,150.0846194430486,150.2033040269071,149.63069006667627,common_intersection
RAW|2023-11-09|2023-11-09T10:00:00Z|-1,2023-11-09,2023H2,-1,SHORT,asian_high,LONDON,2023-11-09 10:00:00+00:00,2023-11-09 10:15:00+00:00,2023-11-09 10:15:00.527000+00:00,2023-11-09 13:15:00+00:00,2023-11-09 13:15:00.085000+00:00,151.09,150.768,151.035,151.097,151.016,151.085,32.20000000000027,0.7000000000005002,0.49999999999954525,151.084,151.09,151.158,151.163,0.6000000000000227,0.5000000000023874,-7.900000000000773,-79.00000000000773,21453,-78.00000000000296,-78.00000000000296,-79.00000000000773,-76.99999999999818,-78.00000000000296,-76.99999999999818,2023-11-09 10:00:00+00:00,2023-11-09 08:00:00+00:00,150.92305026557864,150.54732378642683,37.57264791518082,Up,Up,Up,2023-11-07 10:00:00+00:00,48.0,2023-11-07 10:00:00+00:00,2023-11-08 22:00:00+00:00,2023-11-08 00:00:00+00:00,150.37819359339215,149.7862576724348,59.193592095735426,Up,Up,Up,2023-07-31 21:00:00+00:00,2401.0,2023-07-31 21:00:00+00:00,Up,Up,150.87827037181012,150.147871030749,150.5049171591596,149.68471486134217,common_intersection
RAW|2023-11-10|2023-11-10T07:30:00Z|-1,2023-11-10,2023H2,-1,SHORT,asian_high,LONDON,2023-11-10 07:30:00+00:00,2023-11-10 07:45:00+00:00,2023-11-10 07:45:00.407000+00:00,2023-11-10 10:45:00+00:00,2023-11-10 10:45:00.378000+00:00,151.404,151.22,151.42,151.451,151.357,151.357,18.39999999999975,4.699999999999704,4.699999999999704,151.359,151.364,151.454,151.459,0.49999999999954525,0.49999999999954525,-9.999999999999432,-99.99999999999432,21539,-100.99999999999909,-98.99999999998954,-108.00000000000409,-104.99999999998977,-115.0000000000091,-105.99999999999454,2023-11-10 06:00:00+00:00,2023-11-10 04:00:00+00:00,151.20064628309237,150.77621705518098,42.442922791138926,Up,Up,Up,2023-11-07 10:00:00+00:00,68.0,2023-11-07 10:00:00+00:00,2023-11-09 22:00:00+00:00,2023-11-09 00:00:00+00:00,150.65156685242297,149.91015705864,74.14097937829638,Up,Up,Up,2023-07-31 21:00:00+00:00,2425.0,2023-07-31 21:00:00+00:00,Up,Up,151.1249047963293,150.37819359339215,150.7228446251967,149.7862576724348,common_intersection
RAW|2023-11-13|2023-11-13T09:00:00Z|-1,2023-11-13,2023H2,-1,SHORT,asian_high,LONDON,2023-11-13 09:00:00+00:00,2023-11-13 09:15:00+00:00,2023-11-13 09:15:00.094000+00:00,2023-11-13 12:15:00+00:00,2023-11-13 12:15:00.923000+00:00,151.799,151.443,151.806,151.814,151.758,151.793,35.599999999999454,1.4999999999986358,0.6000000000000227,151.793,151.797,151.776,151.778,0.39999999999906777,0.1999999999981128,1.500000000001478,15.00000000001478,21641,15.00000000001478,10.000000000019327,15.00000000001478,10.99999999999568,16.999999999995907,10.99999999999568,2023-11-13 06:00:00+00:00,2023-11-13 04:00:00+00:00,151.53965320719527,151.0782931051589,46.1360102036366,Up,Up,Up,2023-11-07 10:00:00+00:00,140.0,2023-11-07 10:00:00+00:00,2023-11-10 22:00:00+00:00,2023-11-10 00:00:00+00:00,150.88597632315927,150.0351044939488,85.08718292104618,Up,Up,Up,2023-07-31 21:00:00+00:00,2449.0,2023-07-31 21:00:00+00:00,Up,Up,151.4463144900734,150.65156685242297,151.01788380995532,149.91015705864,raw_only
RAW|2023-11-14|2023-11-14T07:45:00Z|1,2023-11-14,2023H2,1,LONG,asian_low,LONDON,2023-11-14 07:45:00+00:00,2023-11-14 08:00:00+00:00,2023-11-14 08:00:00.967000+00:00,2023-11-14 11:00:00+00:00,2023-11-14 11:00:01.871000+00:00,151.782,151.613,151.592,151.632,151.572,151.63,16.900000000001114,4.099999999999682,1.6999999999995907,151.631,151.635,151.711,151.716,0.39999999999906777,0.49999999999954525,7.600000000002183,76.00000000002183,21732,78.00000000000296,76.00000000002183,75.00000000001705,74.00000000001228,73.0000000000075,70.0000000000216,2023-11-14 06:00:00+00:00,2023-11-14 04:00:00+00:00,151.69260124066014,151.331870854737,36.07303859231479,Up,Up,Up,2023-11-07 10:00:00+00:00,164.0,2023-11-07 10:00:00+00:00,2023-11-13 22:00:00+00:00,2023-11-13 00:00:00+00:00,151.11998308797092,150.1686961344329,95.12869535380162,Up,Up,Up,2023-07-31 21:00:00+00:00,2521.0,2023-07-31 21:00:00+00:00,Up,Up,151.6864417369242,150.88597632315927,151.2991639725402,150.0351044939488,common_intersection
RAW|2023-11-15|2023-11-15T09:15:00Z|1,2023-11-15,2023H2,1,LONG,asian_low,LONDON,2023-11-15 09:15:00+00:00,2023-11-15 09:30:00+00:00,2023-11-15 09:30:00.138000+00:00,2023-11-15 12:30:00+00:00,2023-11-15 12:30:00.080000+00:00,150.792,150.441,150.496,150.502,150.402,150.476,35.09999999999991,3.900000000001569,3.499999999999659,150.475,150.48,150.428,150.434,0.49999999999954525,0.6000000000000227,-5.19999999999925,-51.9999999999925,21834,-52.99999999999727,-56.99999999998795,-52.99999999999727,-54.9999999999784,-38.000000000010914,-54.000000000002046,2023-11-15 06:00:00+00:00,2023-11-15 04:00:00+00:00,150.8089160161609,151.11103216751488,-30.211615135397096,Down,Down,Down,2023-11-14 18:00:00+00:00,12.0,2023-11-14 18:00:00+00:00,2023-11-14 22:00:00+00:00,2023-11-14 00:00:00+00:00,150.90227363426493,150.18384044367826,71.84331905866657,Up,Up,Up,2023-07-31 21:00:00+00:00,2545.0,2023-07-31 21:00:00+00:00,Down,Up,150.86888242262526,151.11998308797092,151.15033931251617,150.1686961344329,common_intersection
RAW|2023-11-15|2023-11-15T13:45:00Z|-1,2023-11-15,2023H2,-1,SHORT,asian_high,LONDON_NY_OVERLAP,2023-11-15 13:45:00+00:00,2023-11-15 14:00:00+00:00,2023-11-15 14:00:00.092000+00:00,2023-11-15 17:00:00+00:00,2023-11-15 17:00:01.623000+00:00,150.792,150.441,150.871,150.884,150.695,150.776,35.09999999999991,9.199999999998454,1.5999999999991132,150.776,150.779,151.073,151.079,0.2999999999985903,0.6000000000000227,-30.299999999999727,-302.99999999999727,21852,-302.99999999999727,-302.99999999999727,-304.00000000000205,-304.9999999999784,-306.0000000000116,-308.9999999999975,2023-11-15 14:00:00+00:00,2023-11-15 12:00:00+00:00,150.7152428653882,151.03160322658462,-31.63603611964163,Down,Down,Down,2023-11-14 18:00:00+00:00,20.0,2023-11-14 18:00:00+00:00,2023-11-14 22:00:00+00:00,2023-11-14 00:00:00+00:00,150.90227363426493,150.18384044367826,71.84331905866657,Up,Up,Up,2023-07-31 21:00:00+00:00,2545.0,2023-07-31 21:00:00+00:00,Down,Up,150.6909400115435,151.11998308797092,151.0538295941137,150.1686961344329,common_intersection
RAW|2023-11-16|2023-11-16T07:30:00Z|-1,2023-11-16,2023H2,-1,SHORT,asian_high,LONDON,2023-11-16 07:30:00+00:00,2023-11-16 07:45:00+00:00,2023-11-16 07:45:00.134000+00:00,2023-11-16 10:45:00+00:00,2023-11-16 10:45:06.879000+00:00,151.366,151.116,151.396,151.426,151.35,151.351,25.0,5.999999999997385,1.500000000001478,151.352,151.357,151.245,151.249,0.49999999999954525,0.39999999999906777,10.300000000000864,103.00000000000864,21923,111.00000000001842,103.00000000000864,111.99999999999477,103.00000000000864,111.00000000001842,104.99999999998977,2023-11-16 06:00:00+00:00,2023-11-16 04:00:00+00:00,151.11582456929096,151.09289634439853,2.2928224892439175,Up,Down,Transition,2023-11-16 06:00:00+00:00,0.0,2023-11-16 06:00:00+00:00,2023-11-15 22:00:00+00:00,2023-11-15 00:00:00+00:00,151.02076688161782,150.274493208184,74.62736734338193,Up,Up,Up,2023-07-31 21:00:00+00:00,2569.0,2023-07-31 21:00:00+00:00,Down,Up,151.04095439700737,150.90227363426493,151.07462646130273,150.18384044367826,common_intersection
RAW|2023-11-21|2023-11-21T08:30:00Z|1,2023-11-21,2023H2,1,LONG,asian_low,LONDON,2023-11-21 08:30:00+00:00,2023-11-21 08:45:00+00:00,2023-11-21 08:45:00.083000+00:00,2023-11-21 11:45:00+00:00,2023-11-21 11:45:00.414000+00:00,148.417,147.245,147.325,147.351,147.149,147.316,117.1999999999997,9.600000000000364,7.099999999999795,147.314,147.32,147.627,147.632,0.6000000000000227,0.49999999999954525,30.700000000001637,307.00000000001637,22215,308.00000000002115,307.9999999999927,299.0000000000066,307.00000000001637,299.0000000000066,307.00000000001637,2023-11-21 06:00:00+00:00,2023-11-21 04:00:00+00:00,148.28854495606424,149.50648841984972,-121.7943463785474,Down,Down,Down,2023-11-16 14:00:00+00:00,112.0,2023-11-16 14:00:00+00:00,2023-11-20 22:00:00+00:00,2023-11-20 00:00:00+00:00,149.9061337032135,150.0944833832944,-18.834968008090414,Down,Up,Transition,2023-11-20 22:00:00+00:00,0.0,2023-11-20 22:00:00+00:00,Down,Up,148.49116293848994,150.5261871844989,149.65644393461923,150.24565585140695,common_intersection
RAW|2023-11-21|2023-11-21T19:15:00Z|-1,2023-11-21,2023H2,-1,SHORT,asian_high,NEW_YORK,2023-11-21 19:15:00+00:00,2023-11-21 19:30:00+00:00,2023-11-21 19:30:00.076000+00:00,2023-11-21 22:30:00+00:00,2023-11-21 22:30:00.124000+00:00,148.417,147.245,148.441,148.457,148.308,148.345,117.1999999999997,3.999999999999204,7.200000000000273,148.344,148.349,148.293,148.338,0.49999999999954525,4.4999999999987494,0.6000000000000227,6.000000000000227,22258,6.000000000000227,22.999999999996135,6.000000000000227,7.999999999981355,4.9999999999954525,7.999999999981355,2023-11-21 18:00:00+00:00,2023-11-21 16:00:00+00:00,147.98279918223918,149.12646583067595,-114.36666484367777,Down,Down,Down,2023-11-16 14:00:00+00:00,124.0,2023-11-16 14:00:00+00:00,2023-11-20 22:00:00+00:00,2023-11-20 00:00:00+00:00,149.9061337032135,150.0944833832944,-18.834968008090414,Down,Up,Transition,2023-11-20 22:00:00+00:00,0.0,2023-11-20 22:00:00+00:00,Down,Up,147.99231885513484,150.5261871844989,149.22798459856082,150.24565585140695,common_intersection
RAW|2023-11-22|2023-11-22T09:30:00Z|-1,2023-11-22,2023H2,-1,SHORT,asian_high,LONDON,2023-11-22 09:30:00+00:00,2023-11-22 09:45:00+00:00,2023-11-22 09:45:00.095000+00:00,2023-11-22 12:45:00+00:00,2023-11-22 12:45:00.189000+00:00,149.053,148.029,149.175,149.177,148.967,149.011,102.40000000000009,12.399999999999523,4.200000000000159,149.014,149.016,148.705,148.711,0.1999999999981128,0.6000000000000227,30.299999999999727,302.99999999999727,22315,302.99999999999727,308.00000000002115,289.99999999999204,318.00000000001205,275.99999999998204,306.0000000000116,2023-11-22 06:00:00+00:00,2023-11-22 04:00:00+00:00,148.32479853580142,148.98498878475743,-66.01902489560132,Down,Down,Down,2023-11-16 14:00:00+00:00,136.0,2023-11-16 14:00:00+00:00,2023-11-21 22:00:00+00:00,2023-11-21 00:00:00+00:00,149.47009550229535,149.95732471263085,-48.72292103354994,Down,Down,Down,2023-11-20 22:00:00+00:00,24.0,2023-11-20 22:00:00+00:00,Down,Transition,148.153917950122,149.9061337032135,149.00524867908416,150.0944833832944,common_intersection
RAW|2023-11-23|2023-11-23T12:45:00Z|-1,2023-11-23,2023H2,-1,SHORT,asian_high,LONDON_NY_OVERLAP,2023-11-23 12:45:00+00:00,2023-11-23 13:00:00+00:00,2023-11-23 13:00:00.282000+00:00,2023-11-23 16:00:00+00:00,2023-11-23 16:00:00.119000+00:00,149.46,148.887,149.379,149.467,149.354,149.437,57.30000000000075,0.7000000000005002,2.2999999999996135,149.438,149.444,149.498,149.502,0.6000000000000227,0.40000000000190994,-6.400000000002137,-64.00000000002137,22424,-63.0000000000166,-62.00000000001182,-60.000000000002274,-60.000000000002274,-55.00000000000682,-68.00000000001205,2023-11-23 10:00:00+00:00,2023-11-23 08:00:00+00:00,149.1439684091899,149.10729900871547,3.6669400474437452,Up,Up,Up,2023-11-22 22:00:00+00:00,12.0,2023-11-22 22:00:00+00:00,2023-11-22 22:00:00+00:00,2023-11-22 00:00:00+00:00,149.48806821592524,149.9233787356204,-43.53105196951503,Down,Down,Down,2023-11-20 22:00:00+00:00,48.0,2023-11-20 22:00:00+00:00,Up,Down,149.10755577286585,149.47009550229535,149.09619457469074,149.95732471263085,common_intersection
RAW|2023-11-27|2023-11-27T07:30:00Z|1,2023-11-27,2023H2,1,LONG,asian_low,LONDON,2023-11-27 07:30:00+00:00,2023-11-27 07:45:00+00:00,2023-11-27 07:45:00.119000+00:00,2023-11-27 10:45:00+00:00,2023-11-27 10:45:02.849000+00:00,149.674,148.886,148.838,148.959,148.816,148.945,78.80000000000109,6.999999999999318,5.89999999999975,148.945,148.95,149.11,149.116,0.49999999999954525,0.6000000000000227,16.0000000000025,160.000000000025,22595,153.00000000002,160.000000000025,155.00000000000114,151.00000000001046,154.00000000002478,150.00000000000568,2023-11-27 06:00:00+00:00,2023-11-27 04:00:00+00:00,149.29906728425206,149.28430365698782,1.4763627264244406,Up,Up,Up,2023-11-22 22:00:00+00:00,104.0,2023-11-22 22:00:00+00:00,2023-11-24 22:00:00+00:00,2023-11-24 00:00:00+00:00,149.46725929383942,149.85136216182912,-38.41028679896965,Down,Down,Down,2023-11-20 22:00:00+00:00,96.0,2023-11-20 22:00:00+00:00,Up,Down,149.36629419795287,149.49976301137517,149.2976344097694,149.89182843677077,common_intersection
RAW|2023-11-28|2023-11-28T13:30:00Z|-1,2023-11-28,2023H2,-1,SHORT,asian_high,LONDON_NY_OVERLAP,2023-11-28 13:30:00+00:00,2023-11-28 13:45:00+00:00,2023-11-28 13:45:00.065000+00:00,2023-11-28 16:45:00+00:00,2023-11-28 16:45:00.277000+00:00,148.416,147.968,148.439,148.471,148.294,148.331,44.80000000000075,5.500000000000682,8.500000000000796,148.333,148.339,147.533,147.539,0.6000000000000227,0.6000000000000227,79.40000000000111,794.0000000000111,22715,788.0000000000109,795.9999999999923,790.0000000000205,811.000000000007,797.0000000000255,811.000000000007,2023-11-28 10:00:00+00:00,2023-11-28 08:00:00+00:00,148.59777945484592,148.99629128058953,-39.85118257436113,Down,Down,Down,2023-11-27 14:00:00+00:00,20.0,2023-11-27 14:00:00+00:00,2023-11-27 22:00:00+00:00,2023-11-27 00:00:00+00:00,149.241470924171,149.7574131888828,-51.59422647117822,Down,Down,Down,2023-11-20 22:00:00+00:00,168.0,2023-11-20 22:00:00+00:00,Down,Down,148.6216912367843,149.46725929383942,149.03614269629296,149.85136216182912,common_intersection
RAW|2023-11-29|2023-11-29T08:45:00Z|-1,2023-11-29,2023H2,-1,SHORT,asian_high,LONDON,2023-11-29 08:45:00+00:00,2023-11-29 09:00:00+00:00,2023-11-29 09:00:00.025000+00:00,2023-11-29 12:00:00+00:00,2023-11-29 12:00:00.078000+00:00,147.318,146.67,147.375,147.39,147.263,147.271,64.80000000000246,7.199999999997431,4.700000000002547,147.269,147.277,147.621,147.626,0.7999999999981355,0.49999999999954525,-35.69999999999993,-356.9999999999993,22792,-356.9999999999993,-355.99999999999454,-382.000000000005,-358.0000000000041,-407.0000000000107,-358.99999999998045,2023-11-29 06:00:00+00:00,2023-11-29 04:00:00+00:00,147.54320145156146,148.46337406400346,-92.0172612442002,Down,Down,Down,2023-11-27 14:00:00+00:00,40.0,2023-11-27 14:00:00+00:00,2023-11-28 22:00:00+00:00,2023-11-28 00:00:00+00:00,148.73276494583644,149.57370013377215,-84.09351879357132,Down,Down,Down,2023-11-20 22:00:00+00:00,192.0,2023-11-20 22:00:00+00:00,Down,Down,147.70328203218605,149.241470924171,148.57818920000375,149.7574131888828,common_intersection
RAW|2023-11-30|2023-11-30T07:45:00Z|-1,2023-11-30,2023H2,-1,SHORT,asian_high,LONDON,2023-11-30 07:45:00+00:00,2023-11-30 08:00:00+00:00,2023-11-30 08:00:00.057000+00:00,2023-11-30 11:00:00+00:00,2023-11-30 11:00:00.040000+00:00,147.188,146.865,147.248,147.264,147.054,147.06,32.29999999999791,7.600000000002183,12.79999999999859,147.06,147.066,147.568,147.576,0.6000000000000227,0.7999999999981355,-51.59999999999911,-515.9999999999911,22884,-515.9999999999911,-510.9999999999957,-520.9999999999866,-516.9999999999959,-533.9999999999918,-514.9999999999864,2023-11-30 06:00:00+00:00,2023-11-30 04:00:00+00:00,147.23407332557565,147.9963078599897,-76.22345344140626,Down,Down,Down,2023-11-27 14:00:00+00:00,64.0,2023-11-27 14:00:00+00:00,2023-11-29 22:00:00+00:00,2023-11-29 00:00:00+00:00,148.305689247026,149.3868441230704,-108.11548760443941,Down,Down,Down,2023-11-20 22:00:00+00:00,216.0,2023-11-20 22:00:00+00:00,Down,Down,147.3157026558059,148.73276494583644,148.0803346304236,149.57370013377215,common_intersection
RAW|2023-12-01|2023-12-01T08:00:00Z|-1,2023-12-01,2023H2,-1,SHORT,asian_high,LONDON,2023-12-01 08:00:00+00:00,2023-12-01 08:15:00+00:00,2023-12-01 08:15:00.146000+00:00,2023-12-01 11:15:00+00:00,2023-12-01 11:15:00.277000+00:00,148.252,147.6,148.301,148.301,148.17,148.181,65.20000000000152,4.899999999997817,7.099999999999795,148.179,148.183,148.016,148.02,0.39999999999906777,0.40000000000190994,15.899999999999181,158.99999999999181,22981,165.99999999999682,152.00000000001523,164.99999999999204,152.00000000001523,167.0000000000016,157.0000000000107,2023-12-01 06:00:00+00:00,2023-12-01 04:00:00+00:00,147.8627182187024,147.96801935376084,-10.530113505842564,Down,Down,Down,2023-11-27 14:00:00+00:00,88.0,2023-11-27 14:00:00+00:00,2023-11-30 22:00:00+00:00,2023-11-30 00:00:00+00:00,148.26663517644715,149.2894165932248,-102.2781416777633,Down,Down,Down,2023-11-20 22:00:00+00:00,240.0,2023-11-20 22:00:00+00:00,Down,Down,147.78380550618337,148.305689247026,147.96002103669656,149.3868441230704,common_intersection
RAW|2023-12-04|2023-12-04T08:30:00Z|-1,2023-12-04,2023H2,-1,SHORT,asian_high,LONDON,2023-12-04 08:30:00+00:00,2023-12-04 08:45:00+00:00,2023-12-04 08:45:00.037000+00:00,2023-12-04 11:45:00+00:00,2023-12-04 11:45:00.090000+00:00,146.892,146.223,146.924,146.966,146.854,146.855,66.89999999999827,7.400000000001228,3.700000000000614,146.855,146.86,146.52,146.522,0.5000000000023874,0.1999999999981128,33.29999999999984,332.9999999999984,23079,332.9999999999984,324.99999999998863,330.0000000000125,322.00000000000273,336.00000000001273,318.9999999999884,2023-12-04 06:00:00+00:00,2023-12-04 04:00:00+00:00,147.0721334492195,147.6338458728661,-56.17124236465827,Down,Down,Down,2023-11-27 14:00:00+00:00,160.0,2023-11-27 14:00:00+00:00,2023-12-01 22:00:00+00:00,2023-12-01 00:00:00+00:00,147.83959655460512,149.08802326576682,-124.84267111616987,Down,Down,Down,2023-11-20 22:00:00+00:00,264.0,2023-11-20 22:00:00+00:00,Down,Down,147.1773868289073,148.26663517644715,147.7055716009414,149.2894165932248,common_intersection
RAW|2023-12-05|2023-12-05T08:00:00Z|1,2023-12-05,2023H2,1,LONG,asian_low,LONDON,2023-12-05 08:00:00+00:00,2023-12-05 08:15:00+00:00,2023-12-05 08:15:00.102000+00:00,2023-12-05 11:15:00+00:00,2023-12-05 11:15:00.471000+00:00,147.381,146.747,146.835,146.838,146.677,146.759,63.39999999999861,7.00000000000216,1.1999999999972033,146.758,146.764,146.959,146.963,0.6000000000000227,0.39999999999906777,19.499999999999318,194.99999999999318,23173,194.99999999999318,193.9999999999884,188.0000000000166,194.99999999999318,188.99999999999295,193.9999999999884,2023-12-05 06:00:00+00:00,2023-12-05 04:00:00+00:00,147.05854575171955,147.38711933151936,-32.85735797998086,Down,Down,Down,2023-11-27 14:00:00+00:00,184.0,2023-11-27 14:00:00+00:00,2023-12-04 22:00:00+00:00,2023-12-04 00:00:00+00:00,147.65628325328936,148.93682140450548,-128.05381512161205,Down,Down,Down,2023-11-20 22:00:00+00:00,336.0,2023-11-20 22:00:00+00:00,Down,Down,147.07156405240738,147.83959655460512,147.41852101252104,149.08802326576682,common_intersection
RAW|2023-12-05|2023-12-05T18:30:00Z|-1,2023-12-05,2023H2,-1,SHORT,asian_high,NEW_YORK,2023-12-05 18:30:00+00:00,2023-12-05 18:45:00+00:00,2023-12-05 18:45:00.937000+00:00,2023-12-05 21:45:00+00:00,2023-12-05 21:45:02.326000+00:00,147.381,146.747,147.291,147.388,147.271,147.354,63.39999999999861,0.7000000000005002,2.6999999999986812,147.354,147.36,147.145,147.156,0.6000000000000227,1.099999999999568,19.80000000000075,198.0000000000075,23215,198.0000000000075,198.0000000000075,198.0000000000075,200.00000000001705,198.0000000000075,201.00000000002183,2023-12-05 18:00:00+00:00,2023-12-05 16:00:00+00:00,147.02461288327973,147.30058629802215,-27.5973414742424,Down,Down,Down,2023-11-27 14:00:00+00:00,196.0,2023-11-27 14:00:00+00:00,2023-12-04 22:00:00+00:00,2023-12-04 00:00:00+00:00,147.65628325328936,148.93682140450548,-128.05381512161205,Down,Down,Down,2023-11-20 22:00:00+00:00,336.0,2023-11-20 22:00:00+00:00,Down,Down,146.98325803659162,147.83959655460512,147.31559380219798,149.08802326576682,common_intersection
RAW|2023-12-06|2023-12-06T08:30:00Z|1,2023-12-06,2023H2,1,LONG,asian_low,LONDON,2023-12-06 08:30:00+00:00,2023-12-06 08:45:00+00:00,2023-12-06 08:45:00.156000+00:00,2023-12-06 11:45:00+00:00,2023-12-06 11:45:00.086000+00:00,147.397,147.087,146.944,147.177,146.922,147.156,31.000000000000227,16.499999999999204,6.900000000001683,147.157,147.162,147.477,147.484,0.49999999999954525,0.7000000000005002,31.499999999999773,314.9999999999977,23271,311.00000000000705,312.9999999999882,317.0000000000073,314.9999999999977,323.0000000000075,312.9999999999882,2023-12-06 06:00:00+00:00,2023-12-06 04:00:00+00:00,147.1336402635859,147.2772256952343,-14.358543164840398,Down,Down,Down,2023-11-27 14:00:00+00:00,208.0,2023-11-27 14:00:00+00:00,2023-12-05 22:00:00+00:00,2023-12-05 00:00:00+00:00,147.51048803806384,148.79355569214505,-128.30676540812078,Down,Down,Down,2023-11-20 22:00:00+00:00,360.0,2023-11-20 22:00:00+00:00,Down,Down,147.11749636902027,147.65628325328936,147.28620184264597,148.93682140450548,common_intersection
RAW|2023-12-06|2023-12-06T12:00:00Z|-1,2023-12-06,2023H2,-1,SHORT,asian_high,LONDON_NY_OVERLAP,2023-12-06 12:00:00+00:00,2023-12-06 12:15:00+00:00,2023-12-06 12:15:00.144000+00:00,2023-12-06 15:15:00+00:00,2023-12-06 15:15:00.091000+00:00,147.397,147.087,147.396,147.426,147.271,147.316,31.000000000000227,2.899999999999636,8.099999999998886,147.316,147.324,147.246,147.251,0.8000000000009777,0.49999999999954525,6.499999999999773,64.99999999999773,23285,62.99999999998818,64.99999999999773,55.999999999983174,99.99999999999432,55.999999999983174,98.99999999998954,2023-12-06 10:00:00+00:00,2023-12-06 08:00:00+00:00,147.18660018827563,147.28056763961555,-9.396745133992113,Down,Down,Down,2023-11-27 14:00:00+00:00,212.0,2023-11-27 14:00:00+00:00,2023-12-05 22:00:00+00:00,2023-12-05 00:00:00+00:00,147.51048803806384,148.79355569214505,-128.30676540812078,Down,Down,Down,2023-11-20 22:00:00+00:00,360.0,2023-11-20 22:00:00+00:00,Down,Down,147.1336402635859,147.65628325328936,147.2772256952343,148.93682140450548,common_intersection
RAW|2023-12-08|2023-12-08T07:15:00Z|-1,2023-12-08,2023H2,-1,SHORT,asian_high,LONDON,2023-12-08 07:15:00+00:00,2023-12-08 07:30:00+00:00,2023-12-08 07:30:00.124000+00:00,2023-12-08 10:30:00+00:00,2023-12-08 10:30:00.713000+00:00,144.289,142.497,144.134,144.394,144.093,144.256,179.19999999999732,10.500000000001819,3.299999999998704,144.257,144.262,144.219,144.227,0.49999999999954525,0.8000000000009777,3.0000000000001137,30.000000000001137,23458,8.99999999998613,31.00000000000591,2.999999999985903,28.999999999996362,-3.9999999999906777,25.000000000005684,2023-12-08 06:00:00+00:00,2023-12-08 04:00:00+00:00,144.28875900966773,145.92892681948248,-164.01678098147556,Down,Down,Down,2023-11-27 14:00:00+00:00,256.0,2023-11-27 14:00:00+00:00,2023-12-07 22:00:00+00:00,2023-12-07 00:00:00+00:00,146.49041226431828,148.3073583378316,-181.69460735133214,Down,Down,Down,2023-11-20 22:00:00+00:00,408.0,2023-11-20 22:00:00+00:00,Down,Down,144.43226261353482,147.4497771700456,146.10274654291575,148.67391123677345,common_intersection
RAW|2023-12-12|2023-12-12T07:15:00Z|1,2023-12-12,2023H2,1,LONG,asian_low,LONDON,2023-12-12 07:15:00+00:00,2023-12-12 07:30:00+00:00,2023-12-12 07:30:00.350000+00:00,2023-12-12 10:30:00+00:00,2023-12-12 10:30:04.679000+00:00,146.123,145.328,145.281,145.38,145.263,145.369,79.49999999999875,6.499999999999773,4.099999999999682,145.37,145.374,145.37,145.373,0.39999999999906777,0.2999999999985903,-0.39999999999906777,-3.9999999999906777,23650,-4.9999999999954525,-3.9999999999906777,-10.99999999999568,-1.999999999981128,-10.99999999999568,-1.0000000000047748,2023-12-12 06:00:00+00:00,2023-12-12 04:00:00+00:00,145.7387854215553,145.71563251296942,2.3152908585871046,Up,Up,Up,2023-12-11 18:00:00+00:00,12.0,2023-12-11 18:00:00+00:00,2023-12-11 22:00:00+00:00,2023-12-11 00:00:00+00:00,146.06870013485627,147.88405529714072,-181.53551622844475,Down,Down,Down,2023-11-20 22:00:00+00:00,504.0,2023-11-20 22:00:00+00:00,Up,Down,145.88469959017743,146.03658018879878,145.74533968801023,148.0349296708051,common_intersection
