date,signal_bar_start,decision_time,asian_high,asian_low,high_sweep,low_sweep,classification,side,admitted,event_id
2023-11-15,2023-11-15 13:30:00+00:00,2023-11-15 13:45:00+00:00,150.792,150.441,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-15,2023-11-15 13:45:00+00:00,2023-11-15 14:00:00+00:00,150.792,150.441,True,False,ADMITTED,-1.0,True,RAW|2023-11-15|2023-11-15T13:45:00Z|-1
2023-11-16,2023-11-16 07:30:00+00:00,2023-11-16 07:45:00+00:00,151.366,151.116,True,False,ADMITTED,-1.0,True,RAW|2023-11-16|2023-11-16T07:30:00Z|-1
2023-11-16,2023-11-16 08:15:00+00:00,2023-11-16 08:30:00+00:00,151.366,151.116,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-11-16,2023-11-16 08:30:00+00:00,2023-11-16 08:45:00+00:00,151.366,151.116,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-11-21,2023-11-21 08:30:00+00:00,2023-11-21 08:45:00+00:00,148.417,147.245,False,True,ADMITTED,1.0,True,RAW|2023-11-21|2023-11-21T08:30:00Z|1
2023-11-21,2023-11-21 19:15:00+00:00,2023-11-21 19:30:00+00:00,148.417,147.245,True,False,ADMITTED,-1.0,True,RAW|2023-11-21|2023-11-21T19:15:00Z|-1
2023-11-21,2023-11-21 19:30:00+00:00,2023-11-21 19:45:00+00:00,148.417,147.245,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-11-22,2023-11-22 09:30:00+00:00,2023-11-22 09:45:00+00:00,149.053,148.029,True,False,ADMITTED,-1.0,True,RAW|2023-11-22|2023-11-22T09:30:00Z|-1
2023-11-22,2023-11-22 10:45:00+00:00,2023-11-22 11:00:00+00:00,149.053,148.029,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-11-23,2023-11-23 12:45:00+00:00,2023-11-23 13:00:00+00:00,149.46,148.887,True,False,ADMITTED,-1.0,True,RAW|2023-11-23|2023-11-23T12:45:00Z|-1
2023-11-27,2023-11-27 07:30:00+00:00,2023-11-27 07:45:00+00:00,149.674,148.886,False,True,ADMITTED,1.0,True,RAW|2023-11-27|2023-11-27T07:30:00Z|1
2023-11-27,2023-11-27 07:45:00+00:00,2023-11-27 08:00:00+00:00,149.674,148.886,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-11-27,2023-11-27 12:15:00+00:00,2023-11-27 12:30:00+00:00,149.674,148.886,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-27,2023-11-27 12:30:00+00:00,2023-11-27 12:45:00+00:00,149.674,148.886,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-27,2023-11-27 14:00:00+00:00,2023-11-27 14:15:00+00:00,149.674,148.886,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-27,2023-11-27 15:30:00+00:00,2023-11-27 15:45:00+00:00,149.674,148.886,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-27,2023-11-27 15:45:00+00:00,2023-11-27 16:00:00+00:00,149.674,148.886,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-27,2023-11-27 16:15:00+00:00,2023-11-27 16:30:00+00:00,149.674,148.886,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-27,2023-11-27 16:45:00+00:00,2023-11-27 17:00:00+00:00,149.674,148.886,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-27,2023-11-27 17:00:00+00:00,2023-11-27 17:15:00+00:00,149.674,148.886,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-27,2023-11-27 17:15:00+00:00,2023-11-27 17:30:00+00:00,149.674,148.886,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-11-28,2023-11-28 13:30:00+00:00,2023-11-28 13:45:00+00:00,148.416,147.968,True,False,ADMITTED,-1.0,True,RAW|2023-11-28|2023-11-28T13:30:00Z|-1
2023-11-28,2023-11-28 13:45:00+00:00,2023-11-28 14:00:00+00:00,148.416,147.968,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-11-28,2023-11-28 14:00:00+00:00,2023-11-28 14:15:00+00:00,148.416,147.968,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-11-28,2023-11-28 14:15:00+00:00,2023-11-28 14:30:00+00:00,148.416,147.968,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-11-29,2023-11-29 08:45:00+00:00,2023-11-29 09:00:00+00:00,147.318,146.67,True,False,ADMITTED,-1.0,True,RAW|2023-11-29|2023-11-29T08:45:00Z|-1
2023-11-29,2023-11-29 16:00:00+00:00,2023-11-29 16:15:00+00:00,147.318,146.67,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-11-29,2023-11-29 17:00:00+00:00,2023-11-29 17:15:00+00:00,147.318,146.67,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-11-29,2023-11-29 17:15:00+00:00,2023-11-29 17:30:00+00:00,147.318,146.67,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-11-29,2023-11-29 17:30:00+00:00,2023-11-29 17:45:00+00:00,147.318,146.67,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-11-29,2023-11-29 17:45:00+00:00,2023-11-29 18:00:00+00:00,147.318,146.67,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-11-29,2023-11-29 18:15:00+00:00,2023-11-29 18:30:00+00:00,147.318,146.67,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-11-30,2023-11-30 07:45:00+00:00,2023-11-30 08:00:00+00:00,147.188,146.865,True,False,ADMITTED,-1.0,True,RAW|2023-11-30|2023-11-30T07:45:00Z|-1
2023-11-30,2023-11-30 08:45:00+00:00,2023-11-30 09:00:00+00:00,147.188,146.865,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-01,2023-12-01 08:00:00+00:00,2023-12-01 08:15:00+00:00,148.252,147.6,True,False,ADMITTED,-1.0,True,RAW|2023-12-01|2023-12-01T08:00:00Z|-1
2023-12-01,2023-12-01 13:00:00+00:00,2023-12-01 13:15:00+00:00,148.252,147.6,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-12-01,2023-12-01 14:15:00+00:00,2023-12-01 14:30:00+00:00,148.252,147.6,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-12-04,2023-12-04 08:30:00+00:00,2023-12-04 08:45:00+00:00,146.892,146.223,True,False,ADMITTED,-1.0,True,RAW|2023-12-04|2023-12-04T08:30:00Z|-1
2023-12-04,2023-12-04 14:45:00+00:00,2023-12-04 15:00:00+00:00,146.892,146.223,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-12-05,2023-12-05 08:00:00+00:00,2023-12-05 08:15:00+00:00,147.381,146.747,False,True,ADMITTED,1.0,True,RAW|2023-12-05|2023-12-05T08:00:00Z|1
2023-12-05,2023-12-05 08:15:00+00:00,2023-12-05 08:30:00+00:00,147.381,146.747,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-05,2023-12-05 15:00:00+00:00,2023-12-05 15:15:00+00:00,147.381,146.747,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-05,2023-12-05 15:15:00+00:00,2023-12-05 15:30:00+00:00,147.381,146.747,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-05,2023-12-05 18:30:00+00:00,2023-12-05 18:45:00+00:00,147.381,146.747,True,False,ADMITTED,-1.0,True,RAW|2023-12-05|2023-12-05T18:30:00Z|-1
2023-12-06,2023-12-06 08:30:00+00:00,2023-12-06 08:45:00+00:00,147.397,147.087,False,True,ADMITTED,1.0,True,RAW|2023-12-06|2023-12-06T08:30:00Z|1
2023-12-06,2023-12-06 10:15:00+00:00,2023-12-06 10:30:00+00:00,147.397,147.087,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-06,2023-12-06 10:30:00+00:00,2023-12-06 10:45:00+00:00,147.397,147.087,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-06,2023-12-06 11:00:00+00:00,2023-12-06 11:15:00+00:00,147.397,147.087,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-06,2023-12-06 11:45:00+00:00,2023-12-06 12:00:00+00:00,147.397,147.087,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-06,2023-12-06 12:00:00+00:00,2023-12-06 12:15:00+00:00,147.397,147.087,True,False,ADMITTED,-1.0,True,RAW|2023-12-06|2023-12-06T12:00:00Z|-1
2023-12-06,2023-12-06 13:15:00+00:00,2023-12-06 13:30:00+00:00,147.397,147.087,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-06,2023-12-06 13:30:00+00:00,2023-12-06 13:45:00+00:00,147.397,147.087,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-06,2023-12-06 14:00:00+00:00,2023-12-06 14:15:00+00:00,147.397,147.087,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-06,2023-12-06 15:30:00+00:00,2023-12-06 15:45:00+00:00,147.397,147.087,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-06,2023-12-06 15:45:00+00:00,2023-12-06 16:00:00+00:00,147.397,147.087,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-08,2023-12-08 07:15:00+00:00,2023-12-08 07:30:00+00:00,144.289,142.497,True,False,ADMITTED,-1.0,True,RAW|2023-12-08|2023-12-08T07:15:00Z|-1
2023-12-08,2023-12-08 09:00:00+00:00,2023-12-08 09:15:00+00:00,144.289,142.497,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-08,2023-12-08 09:30:00+00:00,2023-12-08 09:45:00+00:00,144.289,142.497,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-08,2023-12-08 09:45:00+00:00,2023-12-08 10:00:00+00:00,144.289,142.497,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-08,2023-12-08 10:00:00+00:00,2023-12-08 10:15:00+00:00,144.289,142.497,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-08,2023-12-08 13:30:00+00:00,2023-12-08 13:45:00+00:00,144.289,142.497,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-12-08,2023-12-08 13:45:00+00:00,2023-12-08 14:00:00+00:00,144.289,142.497,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-12-08,2023-12-08 14:45:00+00:00,2023-12-08 15:00:00+00:00,144.289,142.497,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-12-08,2023-12-08 15:00:00+00:00,2023-12-08 15:15:00+00:00,144.289,142.497,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-12-12,2023-12-12 07:15:00+00:00,2023-12-12 07:30:00+00:00,146.123,145.328,False,True,ADMITTED,1.0,True,RAW|2023-12-12|2023-12-12T07:15:00Z|1
2023-12-12,2023-12-12 07:30:00+00:00,2023-12-12 07:45:00+00:00,146.123,145.328,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-12,2023-12-12 09:30:00+00:00,2023-12-12 09:45:00+00:00,146.123,145.328,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-12,2023-12-12 10:15:00+00:00,2023-12-12 10:30:00+00:00,146.123,145.328,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-12,2023-12-12 13:30:00+00:00,2023-12-12 13:45:00+00:00,146.123,145.328,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-12,2023-12-12 14:00:00+00:00,2023-12-12 14:15:00+00:00,146.123,145.328,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-13,2023-12-13 07:15:00+00:00,2023-12-13 07:30:00+00:00,145.883,145.264,True,False,ADMITTED,-1.0,True,RAW|2023-12-13|2023-12-13T07:15:00Z|-1
2023-12-13,2023-12-13 07:45:00+00:00,2023-12-13 08:00:00+00:00,145.883,145.264,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-13,2023-12-13 08:30:00+00:00,2023-12-13 08:45:00+00:00,145.883,145.264,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-13,2023-12-13 08:45:00+00:00,2023-12-13 09:00:00+00:00,145.883,145.264,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-13,2023-12-13 09:15:00+00:00,2023-12-13 09:30:00+00:00,145.883,145.264,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-13,2023-12-13 15:00:00+00:00,2023-12-13 15:15:00+00:00,145.883,145.264,False,True,ADMITTED,1.0,True,RAW|2023-12-13|2023-12-13T15:00:00Z|1
2023-12-15,2023-12-15 10:30:00+00:00,2023-12-15 10:45:00+00:00,142.464,141.564,False,True,ADMITTED,1.0,True,RAW|2023-12-15|2023-12-15T10:30:00Z|1
2023-12-15,2023-12-15 12:45:00+00:00,2023-12-15 13:00:00+00:00,142.464,141.564,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-15,2023-12-15 13:30:00+00:00,2023-12-15 13:45:00+00:00,142.464,141.564,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-15,2023-12-15 15:15:00+00:00,2023-12-15 15:30:00+00:00,142.464,141.564,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-18,2023-12-18 08:15:00+00:00,2023-12-18 08:30:00+00:00,142.457,142.071,True,False,ADMITTED,-1.0,True,RAW|2023-12-18|2023-12-18T08:15:00Z|-1
2023-12-19,2023-12-19 15:15:00+00:00,2023-12-19 15:30:00+00:00,143.784,142.244,True,False,ADMITTED,-1.0,True,RAW|2023-12-19|2023-12-19T15:15:00Z|-1
2023-12-19,2023-12-19 16:00:00+00:00,2023-12-19 16:15:00+00:00,143.784,142.244,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-19,2023-12-19 16:15:00+00:00,2023-12-19 16:30:00+00:00,143.784,142.244,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-20,2023-12-20 07:15:00+00:00,2023-12-20 07:30:00+00:00,144.095,143.365,False,True,ADMITTED,1.0,True,RAW|2023-12-20|2023-12-20T07:15:00Z|1
2023-12-20,2023-12-20 07:30:00+00:00,2023-12-20 07:45:00+00:00,144.095,143.365,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 07:45:00+00:00,2023-12-20 08:00:00+00:00,144.095,143.365,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 09:15:00+00:00,2023-12-20 09:30:00+00:00,144.095,143.365,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 09:45:00+00:00,2023-12-20 10:00:00+00:00,144.095,143.365,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 10:00:00+00:00,2023-12-20 10:15:00+00:00,144.095,143.365,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 11:00:00+00:00,2023-12-20 11:15:00+00:00,144.095,143.365,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 11:15:00+00:00,2023-12-20 11:30:00+00:00,144.095,143.365,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 11:30:00+00:00,2023-12-20 11:45:00+00:00,144.095,143.365,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 11:45:00+00:00,2023-12-20 12:00:00+00:00,144.095,143.365,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 14:15:00+00:00,2023-12-20 14:30:00+00:00,144.095,143.365,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 14:30:00+00:00,2023-12-20 14:45:00+00:00,144.095,143.365,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-20,2023-12-20 15:00:00+00:00,2023-12-20 15:15:00+00:00,144.095,143.365,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-12-22,2023-12-22 17:15:00+00:00,2023-12-22 17:30:00+00:00,142.554,141.864,True,False,ADMITTED,-1.0,True,RAW|2023-12-22|2023-12-22T17:15:00Z|-1
2023-12-22,2023-12-22 17:30:00+00:00,2023-12-22 17:45:00+00:00,142.554,141.864,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-22,2023-12-22 18:30:00+00:00,2023-12-22 18:45:00+00:00,142.554,141.864,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-22,2023-12-22 19:15:00+00:00,2023-12-22 19:30:00+00:00,142.554,141.864,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-26,2023-12-26 07:30:00+00:00,2023-12-26 07:45:00+00:00,142.352,142.09,True,False,ADMITTED,-1.0,True,RAW|2023-12-26|2023-12-26T07:30:00Z|-1
2023-12-26,2023-12-26 08:15:00+00:00,2023-12-26 08:30:00+00:00,142.352,142.09,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-26,2023-12-26 10:45:00+00:00,2023-12-26 11:00:00+00:00,142.352,142.09,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-12-26,2023-12-26 13:15:00+00:00,2023-12-26 13:30:00+00:00,142.352,142.09,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-12-28,2023-12-28 13:45:00+00:00,2023-12-28 14:00:00+00:00,141.666,141.072,False,True,ADMITTED,1.0,True,RAW|2023-12-28|2023-12-28T13:45:00Z|1
2023-12-28,2023-12-28 16:15:00+00:00,2023-12-28 16:30:00+00:00,141.666,141.072,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-28,2023-12-28 16:30:00+00:00,2023-12-28 16:45:00+00:00,141.666,141.072,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-28,2023-12-28 16:45:00+00:00,2023-12-28 17:00:00+00:00,141.666,141.072,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-12-29,2023-12-29 07:15:00+00:00,2023-12-29 07:30:00+00:00,141.665,141.202,False,True,ADMITTED,1.0,True,RAW|2023-12-29|2023-12-29T07:15:00Z|1
2023-12-29,2023-12-29 11:30:00+00:00,2023-12-29 11:45:00+00:00,141.665,141.202,True,False,ADMITTED,-1.0,True,RAW|2023-12-29|2023-12-29T11:30:00Z|-1
2023-12-29,2023-12-29 14:30:00+00:00,2023-12-29 14:45:00+00:00,141.665,141.202,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2024-01-02,2024-01-02 09:00:00+00:00,2024-01-02 09:15:00+00:00,141.669,141.096,True,False,ADMITTED,-1.0,True,RAW|2024-01-02|2024-01-02T09:00:00Z|-1
2024-01-02,2024-01-02 10:15:00+00:00,2024-01-02 10:30:00+00:00,141.669,141.096,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2024-01-02,2024-01-02 10:30:00+00:00,2024-01-02 10:45:00+00:00,141.669,141.096,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2024-01-02,2024-01-02 14:45:00+00:00,2024-01-02 15:00:00+00:00,141.669,141.096,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2024-01-02,2024-01-02 15:00:00+00:00,2024-01-02 15:15:00+00:00,141.669,141.096,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2024-01-05,2024-01-05 10:15:00+00:00,2024-01-05 10:30:00+00:00,145.367,144.658,True,False,ADMITTED,-1.0,True,RAW|2024-01-05|2024-01-05T10:15:00Z|-1
2024-01-05,2024-01-05 14:15:00+00:00,2024-01-05 14:30:00+00:00,145.367,144.658,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2024-01-05,2024-01-05 17:00:00+00:00,2024-01-05 17:15:00+00:00,145.367,144.658,False,True,ADMITTED,1.0,True,RAW|2024-01-05|2024-01-05T17:00:00Z|1
2024-01-05,2024-01-05 17:15:00+00:00,2024-01-05 17:30:00+00:00,145.367,144.658,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-05,2024-01-05 17:30:00+00:00,2024-01-05 17:45:00+00:00,145.367,144.658,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-05,2024-01-05 17:45:00+00:00,2024-01-05 18:00:00+00:00,145.367,144.658,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-05,2024-01-05 19:45:00+00:00,2024-01-05 20:00:00+00:00,145.367,144.658,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-08,2024-01-08 07:00:00+00:00,2024-01-08 07:15:00+00:00,144.797,144.169,False,True,ADMITTED,1.0,True,RAW|2024-01-08|2024-01-08T07:00:00Z|1
2024-01-08,2024-01-08 14:30:00+00:00,2024-01-08 14:45:00+00:00,144.797,144.169,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2024-01-09,2024-01-09 08:15:00+00:00,2024-01-09 08:30:00+00:00,144.258,143.419,True,False,ADMITTED,-1.0,True,RAW|2024-01-09|2024-01-09T08:15:00Z|-1
2024-01-10,2024-01-10 07:15:00+00:00,2024-01-10 07:30:00+00:00,145.131,144.416,True,False,ADMITTED,-1.0,True,RAW|2024-01-10|2024-01-10T07:15:00Z|-1
2024-01-11,2024-01-11 13:30:00+00:00,2024-01-11 13:45:00+00:00,145.778,145.277,False,True,ADMITTED,1.0,True,RAW|2024-01-11|2024-01-11T13:30:00Z|1
2024-01-11,2024-01-11 15:30:00+00:00,2024-01-11 15:45:00+00:00,145.778,145.277,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2024-01-11,2024-01-11 19:00:00+00:00,2024-01-11 19:15:00+00:00,145.778,145.277,True,False,ADMITTED,-1.0,True,RAW|2024-01-11|2024-01-11T19:00:00Z|-1
2024-01-12,2024-01-12 13:30:00+00:00,2024-01-12 13:45:00+00:00,145.405,144.843,False,True,ADMITTED,1.0,True,RAW|2024-01-12|2024-01-12T13:30:00Z|1
2024-01-12,2024-01-12 14:00:00+00:00,2024-01-12 14:15:00+00:00,145.405,144.843,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-12,2024-01-12 16:45:00+00:00,2024-01-12 17:00:00+00:00,145.405,144.843,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-12,2024-01-12 19:30:00+00:00,2024-01-12 19:45:00+00:00,145.405,144.843,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2024-01-12,2024-01-12 19:45:00+00:00,2024-01-12 20:00:00+00:00,145.405,144.843,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2024-01-17,2024-01-17 07:45:00+00:00,2024-01-17 08:00:00+00:00,147.887,147.097,True,False,ADMITTED,-1.0,True,RAW|2024-01-17|2024-01-17T07:45:00Z|-1
2024-01-17,2024-01-17 09:00:00+00:00,2024-01-17 09:15:00+00:00,147.887,147.097,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2024-01-18,2024-01-18 09:30:00+00:00,2024-01-18 09:45:00+00:00,148.249,147.686,False,True,ADMITTED,1.0,True,RAW|2024-01-18|2024-01-18T09:30:00Z|1
2024-01-18,2024-01-18 13:45:00+00:00,2024-01-18 14:00:00+00:00,148.249,147.686,True,False,ADMITTED,-1.0,True,RAW|2024-01-18|2024-01-18T13:45:00Z|-1
2024-01-18,2024-01-18 17:00:00+00:00,2024-01-18 17:15:00+00:00,148.249,147.686,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2024-01-18,2024-01-18 17:15:00+00:00,2024-01-18 17:30:00+00:00,148.249,147.686,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2024-01-18,2024-01-18 18:00:00+00:00,2024-01-18 18:15:00+00:00,148.249,147.686,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2024-01-19,2024-01-19 09:00:00+00:00,2024-01-19 09:15:00+00:00,148.802,147.938,False,True,ADMITTED,1.0,True,RAW|2024-01-19|2024-01-19T09:00:00Z|1
2024-01-19,2024-01-19 09:15:00+00:00,2024-01-19 09:30:00+00:00,148.802,147.938,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-19,2024-01-19 10:15:00+00:00,2024-01-19 10:30:00+00:00,148.802,147.938,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-19,2024-01-19 10:45:00+00:00,2024-01-19 11:00:00+00:00,148.802,147.938,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-19,2024-01-19 11:00:00+00:00,2024-01-19 11:15:00+00:00,148.802,147.938,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-22,2024-01-22 09:00:00+00:00,2024-01-22 09:15:00+00:00,148.23,147.73,True,False,ADMITTED,-1.0,True,RAW|2024-01-22|2024-01-22T09:00:00Z|-1
2024-01-22,2024-01-22 12:30:00+00:00,2024-01-22 12:45:00+00:00,148.23,147.73,False,True,ADMITTED,1.0,True,RAW|2024-01-22|2024-01-22T12:30:00Z|1
2024-01-22,2024-01-22 13:30:00+00:00,2024-01-22 13:45:00+00:00,148.23,147.73,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-22,2024-01-22 14:15:00+00:00,2024-01-22 14:30:00+00:00,148.23,147.73,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-22,2024-01-22 15:15:00+00:00,2024-01-22 15:30:00+00:00,148.23,147.73,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-23,2024-01-23 16:15:00+00:00,2024-01-23 16:30:00+00:00,148.548,146.975,True,False,ADMITTED,-1.0,True,RAW|2024-01-23|2024-01-23T16:15:00Z|-1
2024-01-23,2024-01-23 18:15:00+00:00,2024-01-23 18:30:00+00:00,148.548,146.975,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2024-01-23,2024-01-23 18:45:00+00:00,2024-01-23 19:00:00+00:00,148.548,146.975,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2024-01-23,2024-01-23 19:00:00+00:00,2024-01-23 19:15:00+00:00,148.548,146.975,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2024-01-24,2024-01-24 07:00:00+00:00,2024-01-24 07:15:00+00:00,148.26,147.75,False,True,ADMITTED,1.0,True,RAW|2024-01-24|2024-01-24T07:00:00Z|1
2024-01-24,2024-01-24 07:45:00+00:00,2024-01-24 08:00:00+00:00,148.26,147.75,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2024-01-25,2024-01-25 07:30:00+00:00,2024-01-25 07:45:00+00:00,147.879,147.543,False,True,ADMITTED,1.0,True,RAW|2024-01-25|2024-01-25T07:30:00Z|1
2024-01-25,2024-01-25 10:00:00+00:00,2024-01-25 10:15:00+00:00,147.879,147.543,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
